,province,city,lat,lng,3166-2_code,avg_gas_price,avg_wti_price,Date
0,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,120.3,63.58708333333333,Jan-2018
1,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,121.8,62.17095238095238,Feb-2018
2,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,122.1,62.77190476190477,Mar-2018
3,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,131.0,66.32523809523809,Apr-2018
4,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,137.1,69.75166666666667,May-2018
5,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,134.3,67.32285714285715,Jun-2018
6,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,134.9,70.74318181818181,Jul-2018
7,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,132.5,67.84521739130435,Aug-2018
8,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,131.2,70.07857142857144,Sep-2018
9,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,131.2,70.75782608695653,Oct-2018
10,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,118.6,56.57181818181818,Nov-2018
11,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,109.7,48.705714285714286,Dec-2018
12,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,107.3,51.51416666666666,Jan-2019
13,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,113.1,55.10619047619048,Feb-2019
14,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,122.8,58.16809523809523,Mar-2019
15,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,131.6,63.87095238095238,Apr-2019
16,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,131.1,60.70708333333334,May-2019
17,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,120.2,54.706500000000005,Jun-2019
18,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,128.3,57.51391304347826,Jul-2019
19,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,123.4,54.84409090909091,Aug-2019
20,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,121.4,56.76363636363636,Sep-2019
21,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,121.2,54.00565217391305,Oct-2019
22,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,122.0,57.118095238095236,Nov-2019
23,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,121.9,59.86772727272727,Dec-2019
24,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,123.6,57.809583333333336,Jan-2020
25,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,120.2,50.70761904761904,Feb-2020
26,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,101.4,30.44545454545454,Mar-2020
27,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,81.3,16.69904761904762,Apr-2020
28,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,91.5,28.97136363636364,May-2020
29,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,102.9,38.31363636363636,Jun-2020
30,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,107.2,40.74478260869565,Jul-2020
31,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,106.7,42.38809523809524,Aug-2020
32,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,106.6,39.56913043478261,Sep-2020
33,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,110.3,39.554545454545455,Oct-2020
34,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,112.0,41.51952380952381,Nov-2020
35,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,117.0,47.06818181818182,Dec-2020
36,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,124.8,52.11904761904762,Jan-2021
37,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,130.8,59.17238095238095,Feb-2021
38,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,141.6,62.35739130434783,Mar-2021
39,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,141.2,61.703809523809525,Apr-2021
40,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,143.5,65.30409090909092,May-2021
41,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,145.0,71.35272727272728,Jun-2021
42,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,153.4,72.71434782608696,Jul-2021
43,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,151.9,67.71136363636364,Aug-2021
44,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,153.8,71.30391304347826,Sep-2021
45,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,160.2,81.22285714285715,Oct-2021
46,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,159.1,78.59727272727274,Nov-2021
47,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,151.7,71.69,Dec-2021
48,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,159.2,83.05,Jan-2022
49,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,170.9,91.67714285714284,Feb-2022
50,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,187.8,108.26217391304348,Mar-2022
51,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,189.9,101.6405,Apr-2022
52,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,215.5,109.89869565217391,May-2022
53,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,219.7,113.86521739130436,Jun-2022
54,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,200.4,100.28545454545456,Jul-2022
55,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,184.3,91.48260869565217,Aug-2022
56,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,166.8,84.2195652173913,Sep-2022
57,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,180.1,87.03095238095237,Oct-2022
58,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,181.2,84.09363636363636,Nov-2022
59,Newfoundland and Labrador,St. John's,47.4817,-52.7971,CA-NL,157.8,76.91083333333333,Dec-2022
60,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,115.2,63.58708333333333,Jan-2018
61,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,114.1,62.17095238095238,Feb-2018
62,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,114.0,62.77190476190477,Mar-2018
63,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,124.2,66.32523809523809,Apr-2018
64,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,130.4,69.75166666666667,May-2018
65,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,125.5,67.32285714285715,Jun-2018
66,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,126.2,70.74318181818181,Jul-2018
67,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,124.0,67.84521739130435,Aug-2018
68,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,123.5,70.07857142857144,Sep-2018
69,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,122.6,70.75782608695653,Oct-2018
70,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,108.0,56.57181818181818,Nov-2018
71,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,99.9,48.705714285714286,Dec-2018
72,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,99.0,51.51416666666666,Jan-2019
73,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,103.2,55.10619047619048,Feb-2019
74,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,116.6,58.16809523809523,Mar-2019
75,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,127.6,63.87095238095238,Apr-2019
76,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,125.8,60.70708333333334,May-2019
77,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,110.9,54.706500000000005,Jun-2019
78,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,119.9,57.51391304347826,Jul-2019
79,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,114.2,54.84409090909091,Aug-2019
80,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,112.5,56.76363636363636,Sep-2019
81,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,112.9,54.00565217391305,Oct-2019
82,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,113.7,57.118095238095236,Nov-2019
83,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,112.3,59.86772727272727,Dec-2019
84,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,112.4,57.809583333333336,Jan-2020
85,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,107.5,50.70761904761904,Feb-2020
86,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,85.4,30.44545454545454,Mar-2020
87,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,67.9,16.69904761904762,Apr-2020
88,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,78.2,28.97136363636364,May-2020
89,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,89.8,38.31363636363636,Jun-2020
90,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,96.1,40.74478260869565,Jul-2020
91,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,94.7,42.38809523809524,Aug-2020
92,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,94.2,39.56913043478261,Sep-2020
93,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,94.1,39.554545454545455,Oct-2020
94,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,91.0,41.51952380952381,Nov-2020
95,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,96.5,47.06818181818182,Dec-2020
96,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,107.5,52.11904761904762,Jan-2021
97,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,115.4,59.17238095238095,Feb-2021
98,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,125.0,62.35739130434783,Mar-2021
99,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,125.1,61.703809523809525,Apr-2021
100,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,127.6,65.30409090909092,May-2021
101,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,129.2,71.35272727272728,Jun-2021
102,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,135.4,72.71434782608696,Jul-2021
103,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,134.1,67.71136363636364,Aug-2021
104,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,135.1,71.30391304347826,Sep-2021
105,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,142.4,81.22285714285715,Oct-2021
106,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,140.8,78.59727272727274,Nov-2021
107,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,130.7,71.69,Dec-2021
108,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,141.4,83.05,Jan-2022
109,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,153.8,91.67714285714284,Feb-2022
110,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,171.1,108.26217391304348,Mar-2022
111,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,169.1,101.6405,Apr-2022
112,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,195.8,109.89869565217391,May-2022
113,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,208.1,113.86521739130436,Jun-2022
114,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,187.1,100.28545454545456,Jul-2022
115,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,170.2,91.48260869565217,Aug-2022
116,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,153.5,84.2195652173913,Sep-2022
117,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,167.2,87.03095238095237,Oct-2022
118,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,170.2,84.09363636363636,Nov-2022
119,Nova Scotia,Halifax,44.6475,-63.5906,CA-NS,144.0,76.91083333333333,Dec-2022
120,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,114.1,63.58708333333333,Jan-2018
121,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,113.9,62.17095238095238,Feb-2018
122,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,113.9,62.77190476190477,Mar-2018
123,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,122.9,66.32523809523809,Apr-2018
124,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,128.9,69.75166666666667,May-2018
125,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,125.7,67.32285714285715,Jun-2018
126,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,126.9,70.74318181818181,Jul-2018
127,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,126.5,67.84521739130435,Aug-2018
128,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,127.0,70.07857142857144,Sep-2018
129,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,126.2,70.75782608695653,Oct-2018
130,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,113.4,56.57181818181818,Nov-2018
131,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,105.3,48.705714285714286,Dec-2018
132,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,102.1,51.51416666666666,Jan-2019
133,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,104.1,55.10619047619048,Feb-2019
134,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,114.6,58.16809523809523,Mar-2019
135,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,130.0,63.87095238095238,Apr-2019
136,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,130.3,60.70708333333334,May-2019
137,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,119.2,54.706500000000005,Jun-2019
138,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,124.0,57.51391304347826,Jul-2019
139,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,120.0,54.84409090909091,Aug-2019
140,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,117.8,56.76363636363636,Sep-2019
141,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,118.1,54.00565217391305,Oct-2019
142,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,118.9,57.118095238095236,Nov-2019
143,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,118.4,59.86772727272727,Dec-2019
144,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,117.8,57.809583333333336,Jan-2020
145,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,113.3,50.70761904761904,Feb-2020
146,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,95.4,30.44545454545454,Mar-2020
147,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,73.4,16.69904761904762,Apr-2020
148,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,82.8,28.97136363636364,May-2020
149,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,92.7,38.31363636363636,Jun-2020
150,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,98.2,40.74478260869565,Jul-2020
151,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,96.9,42.38809523809524,Aug-2020
152,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,97.0,39.56913043478261,Sep-2020
153,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,96.8,39.554545454545455,Oct-2020
154,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,94.3,41.51952380952381,Nov-2020
155,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,98.8,47.06818181818182,Dec-2020
156,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,106.1,52.11904761904762,Jan-2021
157,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,112.3,59.17238095238095,Feb-2021
158,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,123.1,62.35739130434783,Mar-2021
159,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,125.8,61.703809523809525,Apr-2021
160,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,128.7,65.30409090909092,May-2021
161,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,130.2,71.35272727272728,Jun-2021
162,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,135.8,72.71434782608696,Jul-2021
163,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,136.3,67.71136363636364,Aug-2021
164,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,137.7,71.30391304347826,Sep-2021
165,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,143.1,81.22285714285715,Oct-2021
166,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,146.0,78.59727272727274,Nov-2021
167,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,139.6,71.69,Dec-2021
168,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,142.2,83.05,Jan-2022
169,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,153.2,91.67714285714284,Feb-2022
170,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,169.6,108.26217391304348,Mar-2022
171,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,174.4,101.6405,Apr-2022
172,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,194.2,109.89869565217391,May-2022
173,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,210.6,113.86521739130436,Jun-2022
174,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,192.1,100.28545454545456,Jul-2022
175,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,177.1,91.48260869565217,Aug-2022
176,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,158.5,84.2195652173913,Sep-2022
177,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,168.9,87.03095238095237,Oct-2022
178,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,174.1,84.09363636363636,Nov-2022
179,New Brunswick,Saint John,45.2806,-66.0761,CA-NB,149.5,76.91083333333333,Dec-2022
180,Quebec,Montréal,45.5089,-73.5617,CA-QC,127.6,63.58708333333333,Jan-2018
181,Quebec,Montréal,45.5089,-73.5617,CA-QC,127.5,62.17095238095238,Feb-2018
182,Quebec,Montréal,45.5089,-73.5617,CA-QC,130.0,62.77190476190477,Mar-2018
183,Quebec,Montréal,45.5089,-73.5617,CA-QC,137.9,66.32523809523809,Apr-2018
184,Quebec,Montréal,45.5089,-73.5617,CA-QC,142.7,69.75166666666667,May-2018
185,Quebec,Montréal,45.5089,-73.5617,CA-QC,139.7,67.32285714285715,Jun-2018
186,Quebec,Montréal,45.5089,-73.5617,CA-QC,137.6,70.74318181818181,Jul-2018
187,Quebec,Montréal,45.5089,-73.5617,CA-QC,138.3,67.84521739130435,Aug-2018
188,Quebec,Montréal,45.5089,-73.5617,CA-QC,140.0,70.07857142857144,Sep-2018
189,Quebec,Montréal,45.5089,-73.5617,CA-QC,131.7,70.75782608695653,Oct-2018
190,Quebec,Montréal,45.5089,-73.5617,CA-QC,117.0,56.57181818181818,Nov-2018
191,Quebec,Montréal,45.5089,-73.5617,CA-QC,112.5,48.705714285714286,Dec-2018
192,Quebec,Montréal,45.5089,-73.5617,CA-QC,112.1,51.51416666666666,Jan-2019
193,Quebec,Montréal,45.5089,-73.5617,CA-QC,113.6,55.10619047619048,Feb-2019
194,Quebec,Montréal,45.5089,-73.5617,CA-QC,126.3,58.16809523809523,Mar-2019
195,Quebec,Montréal,45.5089,-73.5617,CA-QC,136.0,63.87095238095238,Apr-2019
196,Quebec,Montréal,45.5089,-73.5617,CA-QC,137.9,60.70708333333334,May-2019
197,Quebec,Montréal,45.5089,-73.5617,CA-QC,128.5,54.706500000000005,Jun-2019
198,Quebec,Montréal,45.5089,-73.5617,CA-QC,133.3,57.51391304347826,Jul-2019
199,Quebec,Montréal,45.5089,-73.5617,CA-QC,125.1,54.84409090909091,Aug-2019
200,Quebec,Montréal,45.5089,-73.5617,CA-QC,123.9,56.76363636363636,Sep-2019
201,Quebec,Montréal,45.5089,-73.5617,CA-QC,123.6,54.00565217391305,Oct-2019
202,Quebec,Montréal,45.5089,-73.5617,CA-QC,123.5,57.118095238095236,Nov-2019
203,Quebec,Montréal,45.5089,-73.5617,CA-QC,123.5,59.86772727272727,Dec-2019
204,Quebec,Montréal,45.5089,-73.5617,CA-QC,122.1,57.809583333333336,Jan-2020
205,Quebec,Montréal,45.5089,-73.5617,CA-QC,120.1,50.70761904761904,Feb-2020
206,Quebec,Montréal,45.5089,-73.5617,CA-QC,99.3,30.44545454545454,Mar-2020
207,Quebec,Montréal,45.5089,-73.5617,CA-QC,85.5,16.69904761904762,Apr-2020
208,Quebec,Montréal,45.5089,-73.5617,CA-QC,97.0,28.97136363636364,May-2020
209,Quebec,Montréal,45.5089,-73.5617,CA-QC,105.6,38.31363636363636,Jun-2020
210,Quebec,Montréal,45.5089,-73.5617,CA-QC,110.6,40.74478260869565,Jul-2020
211,Quebec,Montréal,45.5089,-73.5617,CA-QC,109.3,42.38809523809524,Aug-2020
212,Quebec,Montréal,45.5089,-73.5617,CA-QC,106.6,39.56913043478261,Sep-2020
213,Quebec,Montréal,45.5089,-73.5617,CA-QC,105.4,39.554545454545455,Oct-2020
214,Quebec,Montréal,45.5089,-73.5617,CA-QC,104.8,41.51952380952381,Nov-2020
215,Quebec,Montréal,45.5089,-73.5617,CA-QC,108.7,47.06818181818182,Dec-2020
216,Quebec,Montréal,45.5089,-73.5617,CA-QC,115.4,52.11904761904762,Jan-2021
217,Quebec,Montréal,45.5089,-73.5617,CA-QC,122.5,59.17238095238095,Feb-2021
218,Quebec,Montréal,45.5089,-73.5617,CA-QC,129.1,62.35739130434783,Mar-2021
219,Quebec,Montréal,45.5089,-73.5617,CA-QC,128.5,61.703809523809525,Apr-2021
220,Quebec,Montréal,45.5089,-73.5617,CA-QC,133.8,65.30409090909092,May-2021
221,Quebec,Montréal,45.5089,-73.5617,CA-QC,136.4,71.35272727272728,Jun-2021
222,Quebec,Montréal,45.5089,-73.5617,CA-QC,139.7,72.71434782608696,Jul-2021
223,Quebec,Montréal,45.5089,-73.5617,CA-QC,141.2,67.71136363636364,Aug-2021
224,Quebec,Montréal,45.5089,-73.5617,CA-QC,143.3,71.30391304347826,Sep-2021
225,Quebec,Montréal,45.5089,-73.5617,CA-QC,151.6,81.22285714285715,Oct-2021
226,Quebec,Montréal,45.5089,-73.5617,CA-QC,152.1,78.59727272727274,Nov-2021
227,Quebec,Montréal,45.5089,-73.5617,CA-QC,148.3,71.69,Dec-2021
228,Quebec,Montréal,45.5089,-73.5617,CA-QC,155.5,83.05,Jan-2022
229,Quebec,Montréal,45.5089,-73.5617,CA-QC,166.6,91.67714285714284,Feb-2022
230,Quebec,Montréal,45.5089,-73.5617,CA-QC,183.7,108.26217391304348,Mar-2022
231,Quebec,Montréal,45.5089,-73.5617,CA-QC,181.2,101.6405,Apr-2022
232,Quebec,Montréal,45.5089,-73.5617,CA-QC,205.4,109.89869565217391,May-2022
233,Quebec,Montréal,45.5089,-73.5617,CA-QC,216.5,113.86521739130436,Jun-2022
234,Quebec,Montréal,45.5089,-73.5617,CA-QC,196.8,100.28545454545456,Jul-2022
235,Quebec,Montréal,45.5089,-73.5617,CA-QC,183.5,91.48260869565217,Aug-2022
236,Quebec,Montréal,45.5089,-73.5617,CA-QC,160.8,84.2195652173913,Sep-2022
237,Quebec,Montréal,45.5089,-73.5617,CA-QC,173.4,87.03095238095237,Oct-2022
238,Quebec,Montréal,45.5089,-73.5617,CA-QC,173.3,84.09363636363636,Nov-2022
239,Quebec,Montréal,45.5089,-73.5617,CA-QC,151.6,76.91083333333333,Dec-2022
240,Ontario,Ottawa,45.4247,-75.695,CA-ON,124.4,63.58708333333333,Jan-2018
241,Ontario,Ottawa,45.4247,-75.695,CA-ON,119.6,62.17095238095238,Feb-2018
242,Ontario,Ottawa,45.4247,-75.695,CA-ON,125.8,62.77190476190477,Mar-2018
243,Ontario,Ottawa,45.4247,-75.695,CA-ON,133.6,66.32523809523809,Apr-2018
244,Ontario,Ottawa,45.4247,-75.695,CA-ON,136.9,69.75166666666667,May-2018
245,Ontario,Ottawa,45.4247,-75.695,CA-ON,128.2,67.32285714285715,Jun-2018
246,Ontario,Ottawa,45.4247,-75.695,CA-ON,129.5,70.74318181818181,Jul-2018
247,Ontario,Ottawa,45.4247,-75.695,CA-ON,127.4,67.84521739130435,Aug-2018
248,Ontario,Ottawa,45.4247,-75.695,CA-ON,123.1,70.07857142857144,Sep-2018
249,Ontario,Ottawa,45.4247,-75.695,CA-ON,118.1,70.75782608695653,Oct-2018
250,Ontario,Ottawa,45.4247,-75.695,CA-ON,106.4,56.57181818181818,Nov-2018
251,Ontario,Ottawa,45.4247,-75.695,CA-ON,99.7,48.705714285714286,Dec-2018
252,Ontario,Ottawa,45.4247,-75.695,CA-ON,96.5,51.51416666666666,Jan-2019
253,Ontario,Ottawa,45.4247,-75.695,CA-ON,96.1,55.10619047619048,Feb-2019
254,Ontario,Ottawa,45.4247,-75.695,CA-ON,110.9,58.16809523809523,Mar-2019
255,Ontario,Ottawa,45.4247,-75.695,CA-ON,125.8,63.87095238095238,Apr-2019
256,Ontario,Ottawa,45.4247,-75.695,CA-ON,127.8,60.70708333333334,May-2019
257,Ontario,Ottawa,45.4247,-75.695,CA-ON,119.1,54.706500000000005,Jun-2019
258,Ontario,Ottawa,45.4247,-75.695,CA-ON,125.4,57.51391304347826,Jul-2019
259,Ontario,Ottawa,45.4247,-75.695,CA-ON,117.8,54.84409090909091,Aug-2019
260,Ontario,Ottawa,45.4247,-75.695,CA-ON,116.2,56.76363636363636,Sep-2019
261,Ontario,Ottawa,45.4247,-75.695,CA-ON,115.2,54.00565217391305,Oct-2019
262,Ontario,Ottawa,45.4247,-75.695,CA-ON,113.6,57.118095238095236,Nov-2019
263,Ontario,Ottawa,45.4247,-75.695,CA-ON,113.1,59.86772727272727,Dec-2019
264,Ontario,Ottawa,45.4247,-75.695,CA-ON,111.6,57.809583333333336,Jan-2020
265,Ontario,Ottawa,45.4247,-75.695,CA-ON,108.4,50.70761904761904,Feb-2020
266,Ontario,Ottawa,45.4247,-75.695,CA-ON,84.3,30.44545454545454,Mar-2020
267,Ontario,Ottawa,45.4247,-75.695,CA-ON,78.3,16.69904761904762,Apr-2020
268,Ontario,Ottawa,45.4247,-75.695,CA-ON,90.7,28.97136363636364,May-2020
269,Ontario,Ottawa,45.4247,-75.695,CA-ON,99.4,38.31363636363636,Jun-2020
270,Ontario,Ottawa,45.4247,-75.695,CA-ON,103.7,40.74478260869565,Jul-2020
271,Ontario,Ottawa,45.4247,-75.695,CA-ON,103.3,42.38809523809524,Aug-2020
272,Ontario,Ottawa,45.4247,-75.695,CA-ON,101.1,39.56913043478261,Sep-2020
273,Ontario,Ottawa,45.4247,-75.695,CA-ON,100.1,39.554545454545455,Oct-2020
274,Ontario,Ottawa,45.4247,-75.695,CA-ON,98.7,41.51952380952381,Nov-2020
275,Ontario,Ottawa,45.4247,-75.695,CA-ON,103.2,47.06818181818182,Dec-2020
276,Ontario,Ottawa,45.4247,-75.695,CA-ON,110.9,52.11904761904762,Jan-2021
